999,Wels,,1,48.168,14.021, 318
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/24/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,1.4,E,8,0.8,E,8,95,E,8,974,E,8,195,E,8,2.7,E,8,-9990,0,0,-9990,0,0,0.980,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,1.7,E,8,0.7,E,8,93,E,8,974,E,8,217,E,8,4.0,E,8,-9990,0,0,-9990,0,0,0.973,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,2.0,E,8,1.1,E,8,93,E,8,974,E,8,183,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.999,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,2.4,E,8,0.6,E,8,88,E,8,974,E,8,131,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.967,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,2.6,E,8,1.0,E,8,89,E,8,974,E,8,170,E,8,2.7,E,8,-9990,0,0,-9990,0,0,0.995,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,2.8,E,8,1.2,E,8,90,E,8,974,E,8,216,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.011,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,2.9,E,8,1.8,E,8,93,E,8,974,E,8,307,E,8,6.0,E,8,-9990,0,0,-9990,0,0,1.055,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,3.1,E,8,2.1,E,8,94,E,8,974,E,8,254,E,8,5.6,E,8,-9990,0,0,-9990,0,0,1.076,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,08:00,12,333,1,3,10,0,3,20,1,3,10,115,3,10,15,3,20,115,3,10,-9990,0,0,9,E,8,8,E,8,3.2,E,8,2.6,E,8,96,E,8,974,E,8,244,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.111,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,09:00,191,1401,34,3,10,0,3,20,34,3,10,4148,3,10,0,3,20,4148,3,10,-9990,0,0,10,E,8,9,E,8,4.1,E,8,2.9,E,8,92,E,8,974,E,8,299,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.138,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,10:00,346,1401,68,3,10,0,3,20,68,3,10,8080,3,10,0,3,20,8080,3,10,-9990,0,0,10,E,8,9,E,8,5.1,E,8,2.9,E,8,86,E,8,974,E,8,246,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.133,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,11:00,453,1401,99,3,10,0,3,20,99,3,10,11691,3,10,0,3,20,11691,3,10,-9990,0,0,10,E,8,9,E,8,6.0,E,8,3.5,E,8,83,E,8,974,E,8,252,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.181,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,12:00,503,1401,109,3,10,0,3,20,109,3,10,12898,3,10,0,3,20,12898,3,10,-9990,0,0,10,E,8,9,E,8,6.7,E,8,3.9,E,8,82,E,8,974,E,8,323,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.217,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,13:00,494,1401,112,3,10,0,3,20,112,3,10,13159,3,10,0,3,20,13159,3,10,-9990,0,0,10,E,8,9,E,8,7.3,E,8,4.1,E,8,80,E,8,974,E,8,297,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.236,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,14:00,426,1401,79,3,10,0,3,20,79,3,10,9425,3,10,0,3,20,9425,3,10,-9990,0,0,10,E,8,9,E,8,7.4,E,8,4.6,E,8,82,E,8,974,E,8,283,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.277,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,15:00,305,1401,54,3,10,0,3,20,54,3,10,6481,3,10,0,3,20,6481,3,10,-9990,0,0,10,E,8,9,E,8,7.3,E,8,3.5,E,8,77,E,8,974,E,8,317,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.187,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,16:00,137,1401,25,3,10,0,3,20,25,3,10,3037,3,10,0,3,20,3037,3,10,-9990,0,0,10,E,8,9,E,8,6.9,E,8,3.6,E,8,80,E,8,974,E,8,320,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.193,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,17:00,2,129,0,3,10,0,3,20,0,3,10,33,3,10,14,3,20,33,3,10,-9990,0,0,10,E,8,9,E,8,6.3,E,8,3.6,E,8,82,E,8,974,E,8,318,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.190,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.2,E,8,3.7,E,8,84,E,8,974,E,8,305,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.200,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.0,E,8,3.2,E,8,82,E,8,974,E,8,225,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.165,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.9,E,8,2.8,E,8,81,E,8,974,E,8,64,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.131,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.7,E,8,2.9,E,8,82,E,8,974,E,8,97,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.137,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.6,E,8,3.1,E,8,84,E,8,974,E,8,2,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.152,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.5,E,8,2.7,E,8,83,E,8,974,E,8,326,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.123,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/25/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.3,E,8,2.8,E,8,84,E,8,974,E,8,326,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.131,E,8,0.035,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,4.9,E,8,2.6,E,8,85,E,8,974,E,8,350,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.111,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,4.5,E,8,2.6,E,8,88,E,8,974,E,8,314,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.116,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,4.1,E,8,2.1,E,8,86,E,8,974,E,8,323,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.073,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.9,E,8,1.9,E,8,87,E,8,974,E,8,1,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.060,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.7,E,8,1.5,E,8,85,E,8,974,E,8,319,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.028,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.6,E,8,1.3,E,8,85,E,8,974,E,8,338,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.019,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.4,E,8,1.1,E,8,85,E,8,974,E,8,50,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.005,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,08:00,11,317,1,3,10,0,3,20,1,3,10,153,3,10,19,3,20,153,3,10,-9990,0,0,10,E,8,9,E,8,3.4,E,8,0.8,E,8,83,E,8,974,E,8,355,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.980,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,09:00,186,1402,11,3,10,0,3,20,11,3,10,1414,3,10,11,3,20,1413,3,10,-9990,0,0,10,E,8,9,E,8,3.6,E,8,1.2,E,8,84,E,8,974,E,8,315,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.006,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,10:00,341,1402,26,3,10,0,3,20,26,3,10,3310,3,10,0,3,20,3310,3,10,-9990,0,0,10,E,8,9,E,8,3.8,E,8,1.2,E,8,83,E,8,974,E,8,340,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.009,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,11:00,448,1402,45,3,10,0,3,20,45,3,10,5606,3,10,0,3,20,5606,3,10,-9990,0,0,10,E,8,9,E,8,4.1,E,8,2.4,E,8,89,E,8,974,E,8,45,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.096,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,12:00,499,1402,82,3,10,0,3,20,82,3,10,9956,3,10,0,3,20,9956,3,10,-9990,0,0,10,E,8,9,E,8,4.5,E,8,2.5,E,8,87,E,8,974,E,8,124,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.107,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,13:00,490,1402,32,3,10,0,3,20,32,3,10,4149,3,10,0,3,20,4149,3,10,-9990,0,0,10,E,8,9,E,8,4.5,E,8,2.5,E,8,87,E,8,974,E,8,261,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.104,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,14:00,423,1402,247,3,10,405,3,20,125,3,10,26614,3,10,28447,3,20,18035,3,10,-9990,0,0,6,E,8,6,E,8,5.6,E,8,2.9,E,8,83,E,8,974,E,8,254,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.137,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,15:00,301,1402,140,3,10,338,3,20,68,3,10,15585,3,10,24269,3,20,10368,3,10,-9990,0,0,6,E,8,6,E,8,5.9,E,8,3.2,E,8,83,E,8,974,E,8,242,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.161,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,16:00,134,1402,52,3,10,190,3,20,33,3,10,5797,3,10,5397,3,20,5281,3,10,-9990,0,0,6,E,8,6,E,8,5.7,E,8,2.9,E,8,82,E,8,974,E,8,303,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.140,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,17:00,2,120,0,3,10,0,3,20,0,3,10,30,3,10,14,3,20,29,3,10,-9990,0,0,6,E,8,6,E,8,5.3,E,8,3.2,E,8,86,E,8,974,E,8,327,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.164,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,5.0,E,8,2.8,E,8,85,E,8,974,E,8,302,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.126,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,4.7,E,8,2.8,E,8,88,E,8,974,E,8,295,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.132,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.4,E,8,2.9,E,8,89,E,8,974,E,8,272,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.133,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.2,E,8,2.3,E,8,88,E,8,973,E,8,309,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.089,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.9,E,8,2.2,E,8,89,E,8,973,E,8,308,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.082,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.6,E,8,2.1,E,8,90,E,8,973,E,8,264,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.072,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/26/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.3,E,8,1.7,E,8,89,E,8,973,E,8,267,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.048,E,8,0.044,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.1,E,8,1.5,E,8,89,E,8,973,E,8,111,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.032,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.8,E,8,1.1,E,8,88,E,8,973,E,8,77,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.003,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.6,E,8,0.5,E,8,86,E,8,973,E,8,104,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.958,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.5,E,8,0.3,E,8,86,E,8,973,E,8,67,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.949,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.3,E,8,0.1,E,8,85,E,8,973,E,8,76,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.933,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.2,E,8,0.1,E,8,86,E,8,973,E,8,66,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.936,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.2,E,8,0.1,E,8,86,E,8,972,E,8,217,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.934,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,08:00,10,301,1,3,10,0,3,20,1,3,10,128,3,10,18,3,20,127,3,10,-9990,0,0,10,E,8,9,E,8,2.2,E,8,-0.1,E,8,85,E,8,972,E,8,159,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.919,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,09:00,182,1402,17,3,10,0,3,20,17,3,10,2162,3,10,3,3,20,2162,3,10,-9990,0,0,10,E,8,9,E,8,2.4,E,8,-0.6,E,8,81,E,8,972,E,8,221,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.891,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,10:00,337,1402,35,3,10,0,3,20,35,3,10,4403,3,10,0,3,20,4403,3,10,-9990,0,0,10,E,8,9,E,8,2.6,E,8,-0.1,E,8,82,E,8,972,E,8,261,E,8,0.9,E,8,-9990,0,0,-9990,0,0,0.921,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,11:00,443,1402,49,3,10,0,3,20,49,3,10,6121,3,10,0,3,20,6121,3,10,-9990,0,0,10,E,8,9,E,8,2.8,E,8,0.7,E,8,86,E,8,972,E,8,226,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.976,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,12:00,494,1402,58,3,10,0,3,20,58,3,10,7218,3,10,0,3,20,7218,3,10,-9990,0,0,10,E,8,9,E,8,2.8,E,8,2.2,E,8,96,E,8,972,E,8,280,E,8,1.4,E,8,-9990,0,0,-9990,0,0,1.079,E,8,0.047,E,8,0.20,E,8,1,-9990,0,0
11/27/2005,13:00,486,1402,55,3,10,0,3,20,55,3,10,6885,3,10,0,3,20,6885,3,10,-9990,0,0,10,E,8,9,E,8,3.1,E,8,1.4,E,8,89,E,8,972,E,8,284,E,8,1.4,E,8,-9990,0,0,-9990,0,0,1.023,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,14:00,419,1402,47,3,10,0,3,20,47,3,10,5823,3,10,0,3,20,5823,3,10,-9990,0,0,10,E,8,9,E,8,3.2,E,8,1.9,E,8,91,E,8,972,E,8,170,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.059,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,15:00,298,1402,28,3,10,0,3,20,28,3,10,3523,3,10,0,3,20,3523,3,10,-9990,0,0,10,E,8,9,E,8,3.1,E,8,1.7,E,8,90,E,8,972,E,8,105,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.043,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,16:00,131,1402,11,3,10,0,3,20,11,3,10,1369,3,10,12,3,20,1368,3,10,-9990,0,0,10,E,8,9,E,8,3.0,E,8,1.2,E,8,88,E,8,972,E,8,227,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.009,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,17:00,1,112,0,3,10,0,3,20,0,3,10,23,3,10,12,3,20,23,3,10,-9990,0,0,10,E,8,9,E,8,2.8,E,8,1.1,E,8,88,E,8,972,E,8,259,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.001,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.6,E,8,1.1,E,8,90,E,8,972,E,8,264,E,8,1.4,E,8,-9990,0,0,-9990,0,0,1.003,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.4,E,8,1.5,E,8,94,E,8,972,E,8,288,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.029,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.2,E,8,0.8,E,8,90,E,8,972,E,8,223,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.979,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.0,E,8,0.5,E,8,90,E,8,972,E,8,270,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.961,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.8,E,8,0.7,E,8,92,E,8,972,E,8,225,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.973,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.6,E,8,1.2,E,8,97,E,8,972,E,8,266,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.012,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/27/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.4,E,8,1.0,E,8,97,E,8,972,E,8,232,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.995,E,8,0.047,E,8,0.20,E,8,0,-9990,0,0
11/28/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.2,E,8,0.3,E,8,93,E,8,972,E,8,277,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.944,E,8,0.071,E,8,0.20,E,8,0,-9990,0,0
11/28/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.0,E,8,-0.1,E,8,93,E,8,972,E,8,313,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.924,E,8,0.071,E,8,0.20,E,8,0,-9990,0,0
11/28/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,0.6,E,8,0.2,E,8,97,E,8,972,E,8,261,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.943,E,8,0.071,E,8,0.20,E,8,0,-9990,0,0
11/28/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,0.2,E,8,0.0,E,8,98,E,8,972,E,8,316,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.930,E,8,0.071,E,8,0.25,E,8,2,-9990,0,0
11/28/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,0.4,E,8,0.0,E,8,97,E,8,972,E,8,212,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.930,E,8,0.071,E,8,0.25,E,8,0,-9990,0,0
11/28/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,0.4,E,8,0.1,E,8,98,E,8,971,E,8,187,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.937,E,8,0.071,E,8,0.25,E,8,0,-9990,0,0
11/28/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,0.3,E,8,0.0,E,8,98,E,8,971,E,8,143,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.931,E,8,0.071,E,8,0.25,E,8,0,-9990,0,0
11/28/2005,08:00,9,285,1,3,10,0,3,20,1,3,10,120,3,10,18,3,20,119,3,10,-9990,0,0,10,E,8,9,E,8,0.3,E,8,0.1,E,8,98,E,8,971,E,8,68,E,8,4.0,E,8,-9990,0,0,-9990,0,0,0.932,E,8,0.071,E,8,0.25,E,8,0,-9990,0,0
